Region,Country,State,City,Month,Day,Year,AvgTemperature
Asia,China,,Shanghai,5,26,2008,76.2
Asia,China,,Shanghai,5,27,2008,79.5
Asia,China,,Shanghai,5,28,2008,72.7
Asia,China,,Shanghai,5,29,2008,71.5
Asia,China,,Shanghai,5,30,2008,68.5
Asia,China,,Shanghai,5,31,2008,73.1
Asia,China,,Shanghai,6,1,2008,72.5
Asia,China,,Shanghai,6,2,2008,75.2
Asia,China,,Shanghai,6,3,2008,74.8
Asia,China,,Shanghai,6,4,2008,73.6
Asia,China,,Shanghai,6,5,2008,74
Asia,China,,Shanghai,6,6,2008,76
Asia,China,,Shanghai,6,7,2008,76.8
Asia,China,,Shanghai,6,8,2008,76.4
Asia,China,,Shanghai,6,9,2008,74
Asia,China,,Shanghai,6,10,2008,71.5
Asia,China,,Shanghai,6,11,2008,74.7
Asia,China,,Shanghai,6,12,2008,74.4
Asia,China,,Shanghai,6,13,2008,72.4
Asia,China,,Shanghai,6,14,2008,74.9
Asia,China,,Shanghai,6,15,2008,72.5
Asia,China,,Shanghai,6,16,2008,75.6
Asia,China,,Shanghai,6,17,2008,77.4
Asia,China,,Shanghai,6,18,2008,73.4
Asia,China,,Shanghai,6,19,2008,81.7
Asia,China,,Shanghai,6,20,2008,85.2
Asia,China,,Shanghai,6,21,2008,82.6
Asia,China,,Shanghai,6,22,2008,77.5
Asia,China,,Shanghai,6,23,2008,78.5
Asia,China,,Shanghai,6,24,2008,75.1
Asia,China,,Shanghai,6,25,2008,72.8
Asia,China,,Shanghai,6,26,2008,74.9
Asia,China,,Shanghai,6,27,2008,72
Asia,China,,Shanghai,6,28,2008,70.7
Asia,China,,Shanghai,6,29,2008,77.4
Asia,China,,Shanghai,6,30,2008,78.7
Asia,China,,Shanghai,7,1,2008,87.4
Asia,China,,Shanghai,7,2,2008,82.2
Asia,China,,Shanghai,7,3,2008,86.3
Asia,China,,Shanghai,7,4,2008,90.3
Asia,China,,Shanghai,7,5,2008,91.1
Asia,China,,Shanghai,7,6,2008,91
Asia,China,,Shanghai,7,7,2008,87.5
Asia,China,,Shanghai,7,8,2008,86.1
Asia,China,,Shanghai,7,9,2008,86.6
Asia,China,,Shanghai,7,10,2008,86.5
Asia,China,,Shanghai,7,11,2008,85.1
Asia,China,,Shanghai,7,12,2008,83.8
Asia,China,,Shanghai,7,13,2008,85.6
Asia,China,,Shanghai,7,14,2008,86.5
Asia,China,,Shanghai,7,15,2008,87.1
Asia,China,,Shanghai,7,16,2008,87
Asia,China,,Shanghai,7,17,2008,88.3
Asia,China,,Shanghai,7,18,2008,87.5
Asia,China,,Shanghai,7,19,2008,82.2
Asia,China,,Shanghai,7,20,2008,81.8
Asia,China,,Shanghai,7,21,2008,86.5
Asia,China,,Shanghai,7,22,2008,87.7
Asia,China,,Shanghai,7,23,2008,90.9
Asia,China,,Shanghai,7,24,2008,92.2
Asia,China,,Shanghai,7,25,2008,87.2
Asia,China,,Shanghai,7,26,2008,86.5
Asia,China,,Shanghai,7,27,2008,87.7
Asia,China,,Shanghai,7,28,2008,86.3
Asia,China,,Shanghai,7,29,2008,82.9
Asia,China,,Shanghai,7,30,2008,82.9
Asia,China,,Shanghai,7,31,2008,83.2
Asia,China,,Shanghai,8,1,2008,87
Asia,China,,Shanghai,8,2,2008,85.8
Asia,China,,Shanghai,8,3,2008,84.5
Asia,China,,Shanghai,8,4,2008,86.1
Asia,China,,Shanghai,8,5,2008,85.8
Asia,China,,Shanghai,8,6,2008,85
Asia,China,,Shanghai,8,7,2008,85.3
Asia,China,,Shanghai,8,8,2008,86.1
Asia,China,,Shanghai,8,9,2008,85
Asia,China,,Shanghai,8,10,2008,81.2
Asia,China,,Shanghai,8,11,2008,85
Asia,China,,Shanghai,8,12,2008,87.1
Asia,China,,Shanghai,8,13,2008,87
Asia,China,,Shanghai,8,14,2008,82
Asia,China,,Shanghai,8,15,2008,82.8
Asia,China,,Shanghai,8,16,2008,84.2
Asia,China,,Shanghai,8,17,2008,87.3
Asia,China,,Shanghai,8,18,2008,-99
Asia,China,,Shanghai,8,19,2008,85.7
Asia,China,,Shanghai,8,20,2008,85.1
Asia,China,,Shanghai,8,21,2008,87.9
Asia,China,,Shanghai,8,22,2008,85.1
Asia,China,,Shanghai,8,23,2008,76
Asia,China,,Shanghai,8,24,2008,81.4
Asia,China,,Shanghai,8,25,2008,76.1
Asia,China,,Shanghai,8,26,2008,80.2
Asia,China,,Shanghai,8,27,2008,80.4
Asia,China,,Shanghai,8,28,2008,79.6
Asia,China,,Shanghai,8,29,2008,76
Asia,China,,Shanghai,8,30,2008,79.3
Asia,China,,Shanghai,8,31,2008,73.8
Asia,China,,Shanghai,9,1,2008,75.8
Asia,China,,Shanghai,9,2,2008,77
Asia,China,,Shanghai,9,3,2008,78
Asia,China,,Shanghai,9,4,2008,79.2
Asia,China,,Shanghai,9,5,2008,74.5
Asia,China,,Shanghai,9,6,2008,78.1
Asia,China,,Shanghai,9,7,2008,78.1
Asia,China,,Shanghai,9,8,2008,80.7
Asia,China,,Shanghai,9,9,2008,80.8
Asia,China,,Shanghai,9,10,2008,82.3
Asia,China,,Shanghai,9,11,2008,79.7
Asia,China,,Shanghai,9,12,2008,78.3
Asia,China,,Shanghai,9,13,2008,79.5
Asia,China,,Shanghai,9,14,2008,78.7
Asia,China,,Shanghai,9,15,2008,79.6
Asia,China,,Shanghai,9,16,2008,81
Asia,China,,Shanghai,9,17,2008,79.7
Asia,China,,Shanghai,9,18,2008,80.5
Asia,China,,Shanghai,9,19,2008,82.9
Asia,China,,Shanghai,9,20,2008,82.1
Asia,China,,Shanghai,9,21,2008,81.1
Asia,China,,Shanghai,9,22,2008,83.7
Asia,China,,Shanghai,9,23,2008,86.2
Asia,China,,Shanghai,9,24,2008,-99
Asia,China,,Shanghai,9,25,2008,79.3
Asia,China,,Shanghai,9,26,2008,70
Asia,China,,Shanghai,9,27,2008,71.7
Asia,China,,Shanghai,9,28,2008,72.4
Asia,China,,Shanghai,9,29,2008,71.8
Asia,China,,Shanghai,9,30,2008,69.4
Asia,China,,Shanghai,10,1,2008,70.2
Asia,China,,Shanghai,10,2,2008,72.4
Asia,China,,Shanghai,10,3,2008,74.5
Asia,China,,Shanghai,10,4,2008,70.8
Asia,China,,Shanghai,10,5,2008,67
Asia,China,,Shanghai,10,6,2008,65.1
Asia,China,,Shanghai,10,7,2008,68.6
Asia,China,,Shanghai,10,8,2008,72.9
Asia,China,,Shanghai,10,9,2008,75.2
Asia,China,,Shanghai,10,10,2008,72.3
Asia,China,,Shanghai,10,11,2008,67.8
Asia,China,,Shanghai,10,12,2008,66.7
Asia,China,,Shanghai,10,13,2008,68.2
Asia,China,,Shanghai,10,14,2008,70.1
Asia,China,,Shanghai,10,15,2008,71.6
Asia,China,,Shanghai,10,16,2008,73.3
Asia,China,,Shanghai,10,17,2008,75.1
Asia,China,,Shanghai,10,18,2008,75.7
Asia,China,,Shanghai,10,19,2008,76.2
Asia,China,,Shanghai,10,20,2008,75.1
Asia,China,,Shanghai,10,21,2008,76.1
Asia,China,,Shanghai,10,22,2008,73.8
Asia,China,,Shanghai,10,23,2008,64.7
Asia,China,,Shanghai,10,24,2008,65.3
Asia,China,,Shanghai,10,25,2008,60.9
Asia,China,,Shanghai,10,26,2008,60.1
Asia,China,,Shanghai,10,27,2008,63.3
Asia,China,,Shanghai,10,28,2008,68.4
Asia,China,,Shanghai,10,29,2008,64.3
Asia,China,,Shanghai,10,30,2008,64.1
Asia,China,,Shanghai,10,31,2008,62
Asia,China,,Shanghai,11,1,2008,62
Asia,China,,Shanghai,11,2,2008,60.4
Asia,China,,Shanghai,11,3,2008,61.5
Asia,China,,Shanghai,11,4,2008,65.8
Asia,China,,Shanghai,11,5,2008,67.7
Asia,China,,Shanghai,11,6,2008,66.8
Asia,China,,Shanghai,11,7,2008,59.5
Asia,China,,Shanghai,11,8,2008,54.8
Asia,China,,Shanghai,11,9,2008,52.9
Asia,China,,Shanghai,11,10,2008,51.6
Asia,China,,Shanghai,11,11,2008,54.9
Asia,China,,Shanghai,11,12,2008,57.4
Asia,China,,Shanghai,11,13,2008,61.6
Asia,China,,Shanghai,11,14,2008,64.6
Asia,China,,Shanghai,11,15,2008,62.5
Asia,China,,Shanghai,11,16,2008,59
Asia,China,,Shanghai,11,17,2008,55.7
Asia,China,,Shanghai,11,18,2008,49.4
Asia,China,,Shanghai,11,19,2008,43.8
Asia,China,,Shanghai,11,20,2008,45.6
Asia,China,,Shanghai,11,21,2008,53.3
Asia,China,,Shanghai,11,22,2008,57.4
Asia,China,,Shanghai,11,23,2008,53.6
Asia,China,,Shanghai,11,24,2008,49.6
Asia,China,,Shanghai,11,25,2008,49.3
Asia,China,,Shanghai,11,26,2008,49.8
Asia,China,,Shanghai,11,27,2008,43.4
Asia,China,,Shanghai,11,28,2008,42.1
Asia,China,,Shanghai,11,29,2008,46
Asia,China,,Shanghai,11,30,2008,49.2
Asia,China,,Shanghai,12,1,2008,51.4
Asia,China,,Shanghai,12,2,2008,55.8
Asia,China,,Shanghai,12,3,2008,60.7
Asia,China,,Shanghai,12,4,2008,47.2
Asia,China,,Shanghai,12,5,2008,33
Asia,China,,Shanghai,12,6,2008,34.3
Asia,China,,Shanghai,12,7,2008,45
Asia,China,,Shanghai,12,8,2008,51
Asia,China,,Shanghai,12,9,2008,54.9
Asia,China,,Shanghai,12,10,2008,57
Asia,China,,Shanghai,12,11,2008,46.8
Asia,China,,Shanghai,12,12,2008,53.5
Asia,China,,Shanghai,12,13,2008,48.5
Asia,China,,Shanghai,12,14,2008,40.6
Asia,China,,Shanghai,12,15,2008,43.2
Asia,China,,Shanghai,12,16,2008,49
Asia,China,,Shanghai,12,17,2008,49.9
Asia,China,,Shanghai,12,18,2008,46
Asia,China,,Shanghai,12,19,2008,53.8
Asia,China,,Shanghai,12,20,2008,53.4
Asia,China,,Shanghai,12,21,2008,38.4
Asia,China,,Shanghai,12,22,2008,27.6
Asia,China,,Shanghai,12,23,2008,36.7
Asia,China,,Shanghai,12,24,2008,37.1
Asia,China,,Shanghai,12,25,2008,37.9
Asia,China,,Shanghai,12,26,2008,44.1
Asia,China,,Shanghai,12,27,2008,51.7
Asia,China,,Shanghai,12,28,2008,49.8
Asia,China,,Shanghai,12,29,2008,42.4
Asia,China,,Shanghai,12,30,2008,39.4
Asia,China,,Shanghai,12,31,2008,34.8
Asia,China,,Shanghai,1,1,2009,34
Asia,China,,Shanghai,1,2,2009,35
Asia,China,,Shanghai,1,3,2009,44.1
Asia,China,,Shanghai,1,4,2009,42.7
Asia,China,,Shanghai,1,5,2009,44
Asia,China,,Shanghai,1,6,2009,40
Asia,China,,Shanghai,1,7,2009,39.4
Asia,China,,Shanghai,1,8,2009,39
Asia,China,,Shanghai,1,9,2009,33
Asia,China,,Shanghai,1,10,2009,29
Asia,China,,Shanghai,1,11,2009,35.8
Asia,China,,Shanghai,1,12,2009,30.9
Asia,China,,Shanghai,1,13,2009,31
Asia,China,,Shanghai,1,14,2009,33.7
Asia,China,,Shanghai,1,15,2009,34.9
Asia,China,,Shanghai,1,16,2009,41.7
Asia,China,,Shanghai,1,17,2009,49.5
Asia,China,,Shanghai,1,18,2009,45.6
Asia,China,,Shanghai,1,19,2009,45.5
Asia,China,,Shanghai,1,20,2009,50.2
Asia,China,,Shanghai,1,21,2009,43.9
Asia,China,,Shanghai,1,22,2009,44.7
Asia,China,,Shanghai,1,23,2009,26.3
Asia,China,,Shanghai,1,24,2009,26.7
Asia,China,,Shanghai,1,25,2009,34.3
Asia,China,,Shanghai,1,26,2009,36.5
Asia,China,,Shanghai,1,27,2009,41.7
Asia,China,,Shanghai,1,28,2009,51.2
Asia,China,,Shanghai,1,29,2009,47.4
Asia,China,,Shanghai,1,30,2009,42.2
Asia,China,,Shanghai,1,31,2009,43.5
Asia,China,,Shanghai,2,1,2009,53
Asia,China,,Shanghai,2,2,2009,53.4
Asia,China,,Shanghai,2,3,2009,47.5
Asia,China,,Shanghai,2,4,2009,49.5
Asia,China,,Shanghai,2,5,2009,50.9
Asia,China,,Shanghai,2,6,2009,49.7
Asia,China,,Shanghai,2,7,2009,50.3
Asia,China,,Shanghai,2,8,2009,48.7
Asia,China,,Shanghai,2,9,2009,46.9
Asia,China,,Shanghai,2,10,2009,50.2
Asia,China,,Shanghai,2,11,2009,58.6
Asia,China,,Shanghai,2,12,2009,67.7
Asia,China,,Shanghai,2,13,2009,57
Asia,China,,Shanghai,2,14,2009,48.7
Asia,China,,Shanghai,2,15,2009,46.2
Asia,China,,Shanghai,2,16,2009,42.5
Asia,China,,Shanghai,2,17,2009,41.1
Asia,China,,Shanghai,2,18,2009,44.9
Asia,China,,Shanghai,2,19,2009,46.1
Asia,China,,Shanghai,2,20,2009,42
Asia,China,,Shanghai,2,21,2009,50.7
Asia,China,,Shanghai,2,22,2009,48.4
Asia,China,,Shanghai,2,23,2009,46.3
Asia,China,,Shanghai,2,24,2009,48.4
Asia,China,,Shanghai,2,25,2009,44.1
Asia,China,,Shanghai,2,26,2009,42
Asia,China,,Shanghai,2,27,2009,41.2
Asia,China,,Shanghai,2,28,2009,43.7
Asia,China,,Shanghai,3,1,2009,46.2
Asia,China,,Shanghai,3,2,2009,40
Asia,China,,Shanghai,3,3,2009,40.3
Asia,China,,Shanghai,3,4,2009,45.7
Asia,China,,Shanghai,3,5,2009,45.2
Asia,China,,Shanghai,3,6,2009,45.9
Asia,China,,Shanghai,3,7,2009,43.5
Asia,China,,Shanghai,3,8,2009,49.9
Asia,China,,Shanghai,3,9,2009,55.2
Asia,China,,Shanghai,3,10,2009,52.8
Asia,China,,Shanghai,3,11,2009,52.5
Asia,China,,Shanghai,3,12,2009,53.7
Asia,China,,Shanghai,3,13,2009,43.1
Asia,China,,Shanghai,3,14,2009,45.1
Asia,China,,Shanghai,3,15,2009,53.8
Asia,China,,Shanghai,3,16,2009,61.7
Asia,China,,Shanghai,3,17,2009,66.3
Asia,China,,Shanghai,3,18,2009,67.9
Asia,China,,Shanghai,3,19,2009,59.2
Asia,China,,Shanghai,3,20,2009,58
Asia,China,,Shanghai,3,21,2009,62.9
Asia,China,,Shanghai,3,22,2009,49.7
Asia,China,,Shanghai,3,23,2009,44.4
Asia,China,,Shanghai,3,24,2009,50.9
Asia,China,,Shanghai,3,25,2009,48.1
Asia,China,,Shanghai,3,26,2009,56.5
Asia,China,,Shanghai,3,27,2009,48.9
Asia,China,,Shanghai,3,28,2009,48.9
Asia,China,,Shanghai,3,29,2009,48.7
Asia,China,,Shanghai,3,30,2009,53
Asia,China,,Shanghai,3,31,2009,51.1
Asia,China,,Shanghai,4,1,2009,47.4
Asia,China,,Shanghai,4,2,2009,51.5
Asia,China,,Shanghai,4,3,2009,54.3
Asia,China,,Shanghai,4,4,2009,53.2
Asia,China,,Shanghai,4,5,2009,55.2
Asia,China,,Shanghai,4,6,2009,60.3
Asia,China,,Shanghai,4,7,2009,63
Asia,China,,Shanghai,4,8,2009,62.9
Asia,China,,Shanghai,4,9,2009,-99
Asia,China,,Shanghai,4,10,2009,63.6
Asia,China,,Shanghai,4,11,2009,66.2
Asia,China,,Shanghai,4,12,2009,68.2
Asia,China,,Shanghai,4,13,2009,63
Asia,China,,Shanghai,4,14,2009,63.5
Asia,China,,Shanghai,4,15,2009,68.3
Asia,China,,Shanghai,4,16,2009,54.7
Asia,China,,Shanghai,4,17,2009,60.7
Asia,China,,Shanghai,4,18,2009,66.1
Asia,China,,Shanghai,4,19,2009,66.9
Asia,China,,Shanghai,4,20,2009,64.4
Asia,China,,Shanghai,4,21,2009,66
Asia,China,,Shanghai,4,22,2009,66.4
Asia,China,,Shanghai,4,23,2009,65.5
Asia,China,,Shanghai,4,24,2009,61.3
Asia,China,,Shanghai,4,25,2009,59.3
Asia,China,,Shanghai,4,26,2009,60.2
Asia,China,,Shanghai,4,27,2009,62.4
Asia,China,,Shanghai,4,28,2009,67.3
Asia,China,,Shanghai,4,29,2009,66.1
Asia,China,,Shanghai,4,30,2009,68.6
Asia,China,,Shanghai,5,1,2009,69.6
Asia,China,,Shanghai,5,2,2009,67.1
Asia,China,,Shanghai,5,3,2009,63.4
Asia,China,,Shanghai,5,4,2009,65.5
Asia,China,,Shanghai,5,5,2009,69
Asia,China,,Shanghai,5,6,2009,72.7
Asia,China,,Shanghai,5,7,2009,74.6
Asia,China,,Shanghai,5,8,2009,77.1
Asia,China,,Shanghai,5,9,2009,77.8
Asia,China,,Shanghai,5,10,2009,78.3
Asia,China,,Shanghai,5,11,2009,82.4
Asia,China,,Shanghai,5,12,2009,69
Asia,China,,Shanghai,5,13,2009,70.4
Asia,China,,Shanghai,5,14,2009,72.1
Asia,China,,Shanghai,5,15,2009,76.3
Asia,China,,Shanghai,5,16,2009,70.8
Asia,China,,Shanghai,5,17,2009,68.8
Asia,China,,Shanghai,5,18,2009,72.4
Asia,China,,Shanghai,5,19,2009,74.1
Asia,China,,Shanghai,5,20,2009,68.4
Asia,China,,Shanghai,5,21,2009,66.4
Asia,China,,Shanghai,5,22,2009,74.6
Asia,China,,Shanghai,5,23,2009,66.3
Asia,China,,Shanghai,5,24,2009,75.2
Asia,China,,Shanghai,5,25,2009,69.9
Asia,China,,Shanghai,5,26,2009,70.5
Asia,China,,Shanghai,5,27,2009,73.7
Asia,China,,Shanghai,5,28,2009,74.2
Asia,China,,Shanghai,5,29,2009,76
Asia,China,,Shanghai,5,30,2009,77.5
Asia,China,,Shanghai,5,31,2009,77.2
Asia,China,,Shanghai,6,1,2009,79.8
Asia,China,,Shanghai,6,2,2009,69.6
Asia,China,,Shanghai,6,3,2009,75.1
Asia,China,,Shanghai,6,4,2009,78.3
Asia,China,,Shanghai,6,5,2009,73.2
Asia,China,,Shanghai,6,6,2009,75.4
Asia,China,,Shanghai,6,7,2009,76.5
Asia,China,,Shanghai,6,8,2009,77.3
Asia,China,,Shanghai,6,9,2009,73.6
Asia,China,,Shanghai,6,10,2009,76.6
Asia,China,,Shanghai,6,11,2009,79.6
Asia,China,,Shanghai,6,12,2009,75.9
Asia,China,,Shanghai,6,13,2009,80.1
Asia,China,,Shanghai,6,14,2009,79.3
Asia,China,,Shanghai,6,15,2009,77.7
Asia,China,,Shanghai,6,16,2009,79.5
Asia,China,,Shanghai,6,17,2009,81.2
Asia,China,,Shanghai,6,18,2009,82.3
Asia,China,,Shanghai,6,19,2009,81.8
Asia,China,,Shanghai,6,20,2009,84.6
Asia,China,,Shanghai,6,21,2009,86.5
Asia,China,,Shanghai,6,22,2009,83.4
Asia,China,,Shanghai,6,23,2009,81.4
Asia,China,,Shanghai,6,24,2009,80.4
Asia,China,,Shanghai,6,25,2009,83.1
Asia,China,,Shanghai,6,26,2009,78.9
Asia,China,,Shanghai,6,27,2009,81.5
Asia,China,,Shanghai,6,28,2009,87.1
Asia,China,,Shanghai,6,29,2009,81.7
Asia,China,,Shanghai,6,30,2009,74.5
Asia,China,,Shanghai,7,1,2009,80.2
Asia,China,,Shanghai,7,2,2009,78
Asia,China,,Shanghai,7,3,2009,81.2
Asia,China,,Shanghai,7,4,2009,81.8
Asia,China,,Shanghai,7,5,2009,81.7
Asia,China,,Shanghai,7,6,2009,82.8
Asia,China,,Shanghai,7,7,2009,81.8
Asia,China,,Shanghai,7,8,2009,87.3
Asia,China,,Shanghai,7,9,2009,89.4
Asia,China,,Shanghai,7,10,2009,86.4
Asia,China,,Shanghai,7,11,2009,88
Asia,China,,Shanghai,7,12,2009,87
Asia,China,,Shanghai,7,13,2009,86.6
Asia,China,,Shanghai,7,14,2009,87.4
Asia,China,,Shanghai,7,15,2009,88.8
Asia,China,,Shanghai,7,16,2009,89.5
Asia,China,,Shanghai,7,17,2009,90
Asia,China,,Shanghai,7,18,2009,88.6
Asia,China,,Shanghai,7,19,2009,92.2
Asia,China,,Shanghai,7,20,2009,95.5
Asia,China,,Shanghai,7,21,2009,89.9
Asia,China,,Shanghai,7,22,2009,79.2
Asia,China,,Shanghai,7,23,2009,83.1
Asia,China,,Shanghai,7,24,2009,79.2
Asia,China,,Shanghai,7,25,2009,80.2
Asia,China,,Shanghai,7,26,2009,81.4
Asia,China,,Shanghai,7,27,2009,80.2
Asia,China,,Shanghai,7,28,2009,76
Asia,China,,Shanghai,7,29,2009,78.1
Asia,China,,Shanghai,7,30,2009,76
Asia,China,,Shanghai,7,31,2009,80.7
Asia,China,,Shanghai,8,1,2009,79.7
Asia,China,,Shanghai,8,2,2009,78.3
Asia,China,,Shanghai,8,3,2009,82
Asia,China,,Shanghai,8,4,2009,82.3
Asia,China,,Shanghai,8,5,2009,82.3
Asia,China,,Shanghai,8,6,2009,81.6
Asia,China,,Shanghai,8,7,2009,84.4
Asia,China,,Shanghai,8,8,2009,84
Asia,China,,Shanghai,8,9,2009,81.9
Asia,China,,Shanghai,8,10,2009,82.2
Asia,China,,Shanghai,8,11,2009,78.3
Asia,China,,Shanghai,8,12,2009,81.3
Asia,China,,Shanghai,8,13,2009,82.5
Asia,China,,Shanghai,8,14,2009,82.8
Asia,China,,Shanghai,8,15,2009,80.5
Asia,China,,Shanghai,8,16,2009,83.1
Asia,China,,Shanghai,8,17,2009,84.7
Asia,China,,Shanghai,8,18,2009,87.5
Asia,China,,Shanghai,8,19,2009,87.5
Asia,China,,Shanghai,8,20,2009,87.9
Asia,China,,Shanghai,8,21,2009,86.5
Asia,China,,Shanghai,8,22,2009,85.5
Asia,China,,Shanghai,8,23,2009,84.7
Asia,China,,Shanghai,8,24,2009,82.7
Asia,China,,Shanghai,8,25,2009,84.4
Asia,China,,Shanghai,8,26,2009,87.4
Asia,China,,Shanghai,8,27,2009,88.6
Asia,China,,Shanghai,8,28,2009,84.3
Asia,China,,Shanghai,8,29,2009,80.6
Asia,China,,Shanghai,8,30,2009,72.8
Asia,China,,Shanghai,8,31,2009,72.6
Asia,China,,Shanghai,9,1,2009,80.5
Asia,China,,Shanghai,9,2,2009,81.7
Asia,China,,Shanghai,9,3,2009,83
Asia,China,,Shanghai,9,4,2009,82.3
Asia,China,,Shanghai,9,5,2009,82.7
Asia,China,,Shanghai,9,6,2009,82.6
Asia,China,,Shanghai,9,7,2009,81.9
Asia,China,,Shanghai,9,8,2009,77
Asia,China,,Shanghai,9,9,2009,76.5
Asia,China,,Shanghai,9,10,2009,79.5
Asia,China,,Shanghai,9,11,2009,82
Asia,China,,Shanghai,9,12,2009,74.4
Asia,China,,Shanghai,9,13,2009,77.9
Asia,China,,Shanghai,9,14,2009,78.8
Asia,China,,Shanghai,9,15,2009,76.5
Asia,China,,Shanghai,9,16,2009,77.3
Asia,China,,Shanghai,9,17,2009,75.2
Asia,China,,Shanghai,9,18,2009,73.5
Asia,China,,Shanghai,9,19,2009,77.9
Asia,China,,Shanghai,9,20,2009,78.2
Asia,China,,Shanghai,9,21,2009,70.6
Asia,China,,Shanghai,9,22,2009,72
Asia,China,,Shanghai,9,23,2009,76.2
Asia,China,,Shanghai,9,24,2009,78.8
Asia,China,,Shanghai,9,25,2009,78.4
Asia,China,,Shanghai,9,26,2009,76.9
Asia,China,,Shanghai,9,27,2009,75.9
Asia,China,,Shanghai,9,28,2009,76.5
Asia,China,,Shanghai,9,29,2009,74.8
Asia,China,,Shanghai,9,30,2009,72.8
Asia,China,,Shanghai,10,1,2009,72.4
Asia,China,,Shanghai,10,2,2009,73.6
Asia,China,,Shanghai,10,3,2009,72.1
Asia,China,,Shanghai,10,4,2009,74.2
Asia,China,,Shanghai,10,5,2009,74.3
Asia,China,,Shanghai,10,6,2009,73.2
Asia,China,,Shanghai,10,7,2009,71.2
Asia,China,,Shanghai,10,8,2009,71.1
Asia,China,,Shanghai,10,9,2009,69.6
Asia,China,,Shanghai,10,10,2009,70.8
Asia,China,,Shanghai,10,11,2009,71.2
Asia,China,,Shanghai,10,12,2009,66.6
Asia,China,,Shanghai,10,13,2009,64.9
Asia,China,,Shanghai,10,14,2009,66.9
Asia,China,,Shanghai,10,15,2009,68.5
Asia,China,,Shanghai,10,16,2009,69.8
Asia,China,,Shanghai,10,17,2009,67.7
Asia,China,,Shanghai,10,18,2009,71
Asia,China,,Shanghai,10,19,2009,66.8
Asia,China,,Shanghai,10,20,2009,68.1
Asia,China,,Shanghai,10,21,2009,71.1
Asia,China,,Shanghai,10,22,2009,71.4
Asia,China,,Shanghai,10,23,2009,71
Asia,China,,Shanghai,10,24,2009,70.6
Asia,China,,Shanghai,10,25,2009,70.3
Asia,China,,Shanghai,10,26,2009,68.8
Asia,China,,Shanghai,10,27,2009,70.6
Asia,China,,Shanghai,10,28,2009,72.8
Asia,China,,Shanghai,10,29,2009,75.3
Asia,China,,Shanghai,10,30,2009,74.2
Asia,China,,Shanghai,10,31,2009,72.3
Asia,China,,Shanghai,11,1,2009,58.9
Asia,China,,Shanghai,11,2,2009,46.6
Asia,China,,Shanghai,11,3,2009,52.5
Asia,China,,Shanghai,11,4,2009,62.9
Asia,China,,Shanghai,11,5,2009,66.4
Asia,China,,Shanghai,11,6,2009,71.7
Asia,China,,Shanghai,11,7,2009,72.8
Asia,China,,Shanghai,11,8,2009,74.8
Asia,China,,Shanghai,11,9,2009,69.3
Asia,China,,Shanghai,11,10,2009,59.8
Asia,China,,Shanghai,11,11,2009,59.9
Asia,China,,Shanghai,11,12,2009,56.6
Asia,China,,Shanghai,11,13,2009,44.3
Asia,China,,Shanghai,11,14,2009,46.8
Asia,China,,Shanghai,11,15,2009,48.1
Asia,China,,Shanghai,11,16,2009,45.4
Asia,China,,Shanghai,11,17,2009,37
Asia,China,,Shanghai,11,18,2009,40.5
Asia,China,,Shanghai,11,19,2009,40.3
Asia,China,,Shanghai,11,20,2009,41.2
Asia,China,,Shanghai,11,21,2009,46.4
Asia,China,,Shanghai,11,22,2009,47.8
Asia,China,,Shanghai,11,23,2009,53.9
Asia,China,,Shanghai,11,24,2009,57.4
Asia,China,,Shanghai,11,25,2009,56.3
Asia,China,,Shanghai,11,26,2009,61.6
Asia,China,,Shanghai,11,27,2009,57.5
Asia,China,,Shanghai,11,28,2009,50.3
Asia,China,,Shanghai,11,29,2009,45
Asia,China,,Shanghai,11,30,2009,41.7
Asia,China,,Shanghai,12,1,2009,45.3
Asia,China,,Shanghai,12,2,2009,46.7
Asia,China,,Shanghai,12,3,2009,43.9
Asia,China,,Shanghai,12,4,2009,47.9
Asia,China,,Shanghai,12,5,2009,42.6
Asia,China,,Shanghai,12,6,2009,48.6
Asia,China,,Shanghai,12,7,2009,55.8
Asia,China,,Shanghai,12,8,2009,55.2
Asia,China,,Shanghai,12,9,2009,49.4
Asia,China,,Shanghai,12,10,2009,49.9
Asia,China,,Shanghai,12,11,2009,54
Asia,China,,Shanghai,12,12,2009,52.5
Asia,China,,Shanghai,12,13,2009,46.7
Asia,China,,Shanghai,12,14,2009,48.7
Asia,China,,Shanghai,12,15,2009,42.6
Asia,China,,Shanghai,12,16,2009,41.3
Asia,China,,Shanghai,12,17,2009,38.6
Asia,China,,Shanghai,12,18,2009,33.6
Asia,China,,Shanghai,12,19,2009,33.1
Asia,China,,Shanghai,12,20,2009,34.5
Asia,China,,Shanghai,12,21,2009,37
Asia,China,,Shanghai,12,22,2009,44.3
Asia,China,,Shanghai,12,23,2009,52.5
Asia,China,,Shanghai,12,24,2009,53.3
Asia,China,,Shanghai,12,25,2009,40.7
Asia,China,,Shanghai,12,26,2009,37.2
Asia,China,,Shanghai,12,27,2009,33.1
Asia,China,,Shanghai,12,28,2009,34.4
Asia,China,,Shanghai,12,29,2009,41.1
Asia,China,,Shanghai,12,30,2009,40.4
Asia,China,,Shanghai,12,31,2009,35.4
Asia,China,,Shanghai,1,1,2010,44.8
Asia,China,,Shanghai,1,2,2010,46.2
Asia,China,,Shanghai,1,3,2010,47.4
