Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,The Netherlands,,Amsterdam,10,6,1995,56.4
Europe,The Netherlands,,Amsterdam,10,7,1995,60.4
Europe,The Netherlands,,Amsterdam,10,8,1995,62.6
Europe,The Netherlands,,Amsterdam,10,9,1995,61.6
Europe,The Netherlands,,Amsterdam,10,10,1995,58.4
Europe,The Netherlands,,Amsterdam,10,11,1995,58.9
Europe,The Netherlands,,Amsterdam,10,12,1995,59.6
Europe,The Netherlands,,Amsterdam,10,13,1995,57.6
Europe,The Netherlands,,Amsterdam,10,14,1995,57.5
Europe,The Netherlands,,Amsterdam,10,15,1995,59
Europe,The Netherlands,,Amsterdam,10,16,1995,56.8
Europe,The Netherlands,,Amsterdam,10,17,1995,57.8
Europe,The Netherlands,,Amsterdam,10,18,1995,56.4
Europe,The Netherlands,,Amsterdam,10,19,1995,56.4
Europe,The Netherlands,,Amsterdam,10,20,1995,53.9
Europe,The Netherlands,,Amsterdam,10,21,1995,45.7
Europe,The Netherlands,,Amsterdam,10,22,1995,45
Europe,The Netherlands,,Amsterdam,10,23,1995,49.4
Europe,The Netherlands,,Amsterdam,10,24,1995,58.3
Europe,The Netherlands,,Amsterdam,10,25,1995,57
Europe,The Netherlands,,Amsterdam,10,26,1995,54.6
Europe,The Netherlands,,Amsterdam,10,27,1995,57.1
Europe,The Netherlands,,Amsterdam,10,28,1995,48.3
Europe,The Netherlands,,Amsterdam,10,29,1995,42.9
Europe,The Netherlands,,Amsterdam,10,30,1995,43.4
Europe,The Netherlands,,Amsterdam,10,31,1995,48.4
Europe,The Netherlands,,Amsterdam,11,1,1995,49.7
Europe,The Netherlands,,Amsterdam,11,2,1995,47.1
Europe,The Netherlands,,Amsterdam,11,3,1995,46.9
Europe,The Netherlands,,Amsterdam,11,4,1995,37
Europe,The Netherlands,,Amsterdam,11,5,1995,34.6
Europe,The Netherlands,,Amsterdam,11,6,1995,38.2
Europe,The Netherlands,,Amsterdam,11,7,1995,46.3
Europe,The Netherlands,,Amsterdam,11,8,1995,51.2
Europe,The Netherlands,,Amsterdam,11,9,1995,52.1
Europe,The Netherlands,,Amsterdam,11,10,1995,47.7
Europe,The Netherlands,,Amsterdam,11,11,1995,52.1
Europe,The Netherlands,,Amsterdam,11,12,1995,50.7
Europe,The Netherlands,,Amsterdam,11,13,1995,44.3
Europe,The Netherlands,,Amsterdam,11,14,1995,49.7
Europe,The Netherlands,,Amsterdam,11,15,1995,49.1
Europe,The Netherlands,,Amsterdam,11,16,1995,48.7
Europe,The Netherlands,,Amsterdam,11,17,1995,37.9
Europe,The Netherlands,,Amsterdam,11,18,1995,39
Europe,The Netherlands,,Amsterdam,11,19,1995,45.7
Europe,The Netherlands,,Amsterdam,11,20,1995,40.6
Europe,The Netherlands,,Amsterdam,11,21,1995,36.2
Europe,The Netherlands,,Amsterdam,11,22,1995,42.5
Europe,The Netherlands,,Amsterdam,11,23,1995,48.3
Europe,The Netherlands,,Amsterdam,11,24,1995,48.5
Europe,The Netherlands,,Amsterdam,11,25,1995,48.4
Europe,The Netherlands,,Amsterdam,11,26,1995,48.4
Europe,The Netherlands,,Amsterdam,11,27,1995,45.5
Europe,The Netherlands,,Amsterdam,11,28,1995,43
Europe,The Netherlands,,Amsterdam,11,29,1995,40.8
Europe,The Netherlands,,Amsterdam,11,30,1995,38.3
Europe,The Netherlands,,Amsterdam,12,1,1995,37
Europe,The Netherlands,,Amsterdam,12,2,1995,36.1
Europe,The Netherlands,,Amsterdam,12,3,1995,34.4
Europe,The Netherlands,,Amsterdam,12,4,1995,32.3
Europe,The Netherlands,,Amsterdam,12,5,1995,28.1
Europe,The Netherlands,,Amsterdam,12,6,1995,24.7
Europe,The Netherlands,,Amsterdam,12,7,1995,26.1
Europe,The Netherlands,,Amsterdam,12,8,1995,26.5
Europe,The Netherlands,,Amsterdam,12,9,1995,29.2
Europe,The Netherlands,,Amsterdam,12,10,1995,28.7
Europe,The Netherlands,,Amsterdam,12,11,1995,31.7
Europe,The Netherlands,,Amsterdam,12,12,1995,36.2
Europe,The Netherlands,,Amsterdam,12,13,1995,32.7
Europe,The Netherlands,,Amsterdam,12,14,1995,32.4
Europe,The Netherlands,,Amsterdam,12,15,1995,30.5
Europe,The Netherlands,,Amsterdam,12,16,1995,28.6
Europe,The Netherlands,,Amsterdam,12,17,1995,29.1
Europe,The Netherlands,,Amsterdam,12,18,1995,32.1
Europe,The Netherlands,,Amsterdam,12,19,1995,34.8
Europe,The Netherlands,,Amsterdam,12,20,1995,34.4
Europe,The Netherlands,,Amsterdam,12,21,1995,30.6
Europe,The Netherlands,,Amsterdam,12,22,1995,42.8
Europe,The Netherlands,,Amsterdam,12,23,1995,42.6
Europe,The Netherlands,,Amsterdam,12,24,1995,32.1
Europe,The Netherlands,,Amsterdam,12,25,1995,32
Europe,The Netherlands,,Amsterdam,12,26,1995,32.8
Europe,The Netherlands,,Amsterdam,12,27,1995,24.9
Europe,The Netherlands,,Amsterdam,12,28,1995,22.1
Europe,The Netherlands,,Amsterdam,12,29,1995,22.2
Europe,The Netherlands,,Amsterdam,12,30,1995,21.7
Europe,The Netherlands,,Amsterdam,12,31,1995,27.3
Europe,The Netherlands,,Amsterdam,1,1,1996,28.9
Europe,The Netherlands,,Amsterdam,1,2,1996,28.2
Europe,The Netherlands,,Amsterdam,1,3,1996,29.4
Europe,The Netherlands,,Amsterdam,1,4,1996,32.4
Europe,The Netherlands,,Amsterdam,1,5,1996,30.3
Europe,The Netherlands,,Amsterdam,1,6,1996,26.4
Europe,The Netherlands,,Amsterdam,1,7,1996,37.2
Europe,The Netherlands,,Amsterdam,1,8,1996,40.9
Europe,The Netherlands,,Amsterdam,1,9,1996,41.2
Europe,The Netherlands,,Amsterdam,1,10,1996,41.3
Europe,The Netherlands,,Amsterdam,1,11,1996,43.5
Europe,The Netherlands,,Amsterdam,1,12,1996,47.5
Europe,The Netherlands,,Amsterdam,1,13,1996,46.1
Europe,The Netherlands,,Amsterdam,1,14,1996,41.7
Europe,The Netherlands,,Amsterdam,1,15,1996,37.3
Europe,The Netherlands,,Amsterdam,1,16,1996,35.7
Europe,The Netherlands,,Amsterdam,1,17,1996,33.8
Europe,The Netherlands,,Amsterdam,1,18,1996,30.7
Europe,The Netherlands,,Amsterdam,1,19,1996,29.1
Europe,The Netherlands,,Amsterdam,1,20,1996,30.3
Europe,The Netherlands,,Amsterdam,1,21,1996,29.9
Europe,The Netherlands,,Amsterdam,1,22,1996,29.6
Europe,The Netherlands,,Amsterdam,1,23,1996,24.2
Europe,The Netherlands,,Amsterdam,1,24,1996,24.6
Europe,The Netherlands,,Amsterdam,1,25,1996,18.2
Europe,The Netherlands,,Amsterdam,1,26,1996,15.5
Europe,The Netherlands,,Amsterdam,1,27,1996,20.8
Europe,The Netherlands,,Amsterdam,1,28,1996,22.3
Europe,The Netherlands,,Amsterdam,1,29,1996,25.5
Europe,The Netherlands,,Amsterdam,1,30,1996,26.5
Europe,The Netherlands,,Amsterdam,1,31,1996,26.7
Europe,The Netherlands,,Amsterdam,2,1,1996,27.2
Europe,The Netherlands,,Amsterdam,2,2,1996,28.5
Europe,The Netherlands,,Amsterdam,2,3,1996,29.7
Europe,The Netherlands,,Amsterdam,2,4,1996,31.2
Europe,The Netherlands,,Amsterdam,2,5,1996,32
Europe,The Netherlands,,Amsterdam,2,6,1996,25.3
Europe,The Netherlands,,Amsterdam,2,7,1996,22
Europe,The Netherlands,,Amsterdam,2,8,1996,18.3
Europe,The Netherlands,,Amsterdam,2,9,1996,24
Europe,The Netherlands,,Amsterdam,2,10,1996,35.9
Europe,The Netherlands,,Amsterdam,2,11,1996,39
Europe,The Netherlands,,Amsterdam,2,12,1996,38.1
Europe,The Netherlands,,Amsterdam,2,13,1996,33.2
Europe,The Netherlands,,Amsterdam,2,14,1996,30.7
Europe,The Netherlands,,Amsterdam,2,15,1996,33.2
Europe,The Netherlands,,Amsterdam,2,16,1996,42.1
Europe,The Netherlands,,Amsterdam,2,17,1996,41.2
Europe,The Netherlands,,Amsterdam,2,18,1996,40.5
Europe,The Netherlands,,Amsterdam,2,19,1996,32.4
Europe,The Netherlands,,Amsterdam,2,20,1996,27.3
Europe,The Netherlands,,Amsterdam,2,21,1996,25.7
Europe,The Netherlands,,Amsterdam,2,22,1996,31.3
Europe,The Netherlands,,Amsterdam,2,23,1996,32
Europe,The Netherlands,,Amsterdam,2,24,1996,37
Europe,The Netherlands,,Amsterdam,2,25,1996,45
Europe,The Netherlands,,Amsterdam,2,26,1996,40.9
Europe,The Netherlands,,Amsterdam,2,27,1996,35.3
Europe,The Netherlands,,Amsterdam,2,28,1996,35.5
Europe,The Netherlands,,Amsterdam,2,29,1996,35.8
Europe,The Netherlands,,Amsterdam,3,1,1996,37.2
Europe,The Netherlands,,Amsterdam,3,2,1996,34.3
Europe,The Netherlands,,Amsterdam,3,3,1996,33.7
Europe,The Netherlands,,Amsterdam,3,4,1996,35.5
Europe,The Netherlands,,Amsterdam,3,5,1996,37.3
Europe,The Netherlands,,Amsterdam,3,6,1996,40.3
Europe,The Netherlands,,Amsterdam,3,7,1996,36.9
Europe,The Netherlands,,Amsterdam,3,8,1996,37.5
Europe,The Netherlands,,Amsterdam,3,9,1996,38
Europe,The Netherlands,,Amsterdam,3,10,1996,36.1
Europe,The Netherlands,,Amsterdam,3,11,1996,30.5
Europe,The Netherlands,,Amsterdam,3,12,1996,28.5
Europe,The Netherlands,,Amsterdam,3,13,1996,28.9
Europe,The Netherlands,,Amsterdam,3,14,1996,32.8
Europe,The Netherlands,,Amsterdam,3,15,1996,38.2
Europe,The Netherlands,,Amsterdam,3,16,1996,38
Europe,The Netherlands,,Amsterdam,3,17,1996,39
Europe,The Netherlands,,Amsterdam,3,18,1996,39.2
Europe,The Netherlands,,Amsterdam,3,19,1996,38.6
Europe,The Netherlands,,Amsterdam,3,20,1996,42.7
Europe,The Netherlands,,Amsterdam,3,21,1996,45.9
Europe,The Netherlands,,Amsterdam,3,22,1996,45
Europe,The Netherlands,,Amsterdam,3,23,1996,45.1
Europe,The Netherlands,,Amsterdam,3,24,1996,41.6
Europe,The Netherlands,,Amsterdam,3,25,1996,45.1
Europe,The Netherlands,,Amsterdam,3,26,1996,37
Europe,The Netherlands,,Amsterdam,3,27,1996,34.4
Europe,The Netherlands,,Amsterdam,3,28,1996,36.7
Europe,The Netherlands,,Amsterdam,3,29,1996,38.7
Europe,The Netherlands,,Amsterdam,3,30,1996,36.8
Europe,The Netherlands,,Amsterdam,3,31,1996,35.4
Europe,The Netherlands,,Amsterdam,4,1,1996,33.3
Europe,The Netherlands,,Amsterdam,4,2,1996,34.1
Europe,The Netherlands,,Amsterdam,4,3,1996,37.1
Europe,The Netherlands,,Amsterdam,4,4,1996,41.9
Europe,The Netherlands,,Amsterdam,4,5,1996,44.4
Europe,The Netherlands,,Amsterdam,4,6,1996,43.5
Europe,The Netherlands,,Amsterdam,4,7,1996,42.6
Europe,The Netherlands,,Amsterdam,4,8,1996,44.2
Europe,The Netherlands,,Amsterdam,4,9,1996,48.7
Europe,The Netherlands,,Amsterdam,4,10,1996,51.6
Europe,The Netherlands,,Amsterdam,4,11,1996,45.8
Europe,The Netherlands,,Amsterdam,4,12,1996,37.6
